#Parameters = {Vbot=-1000; Vside=-500; Vtop=1000; g=1; h=30; l=150; t=1; w=100}
#"Z / mm"	"Potential (Es) (Z)_2 [Real Part]"
#-------------------------------------------
-65.391671227147	961.82958984375
-65.144910203649	961.94158935547
-64.898149180150	962.04821777344
-64.651388156651	962.14727783203
-64.404627133153	962.24194335938
-64.157866109654	962.32983398438
-63.911105086155	962.41418457031
-63.664344062657	962.49224853516
-63.417583039158	962.56744384766
-63.170822015659	962.63696289062
-62.924060992161	962.70416259766
-62.677299968662	962.76629638672
-62.430538945163	962.82647705078
-62.183777921665	962.88189697266
-61.937016898166	962.93585205078
-61.690255874667	962.98553466797
-61.443494851169	963.03399658203
-61.196733827670	963.07849121094
-60.949972804171	963.12207031250
-60.703211780673	963.16198730469
-60.456450757174	963.20123291016
-60.209689733675	963.23718261719
-59.962928710177	963.27252197266
-59.716167686678	963.30487060547
-59.469406663179	963.33679199219
-59.222645639681	963.36590576172
-58.975884616182	963.39471435547
-58.729123592683	963.42102050781
-58.482362569185	963.44708251953
-58.235601545686	963.47082519531
-57.988840522187	963.49444580078
-57.742079498689	963.51586914062
-57.495318475190	963.53729248047
-57.248557451691	963.55664062500
-57.001796428193	963.57598876953
-56.755035404694	963.59356689453
-56.508274381195	963.61114501953
-56.261513357697	963.62707519531
-56.014752334198	963.64300537109
-55.767991310699	963.65747070312
-55.521230287201	963.67193603516
-55.274469263702	963.68511962891
-55.027708240203	963.69824218750
-54.780947216705	963.71026611328
-54.534186193206	963.72216796875
-54.287425169707	963.73315429688
-54.040664146209	963.74401855469
-53.793903122710	963.75402832031
-53.547142099211	963.76385498047
-53.300381075713	963.77301025391
-53.053620052214	963.78198242188
-52.806859028715	963.79028320312
-52.560098005217	963.79846191406
-52.313336981718	963.80609130859
-52.066575958219	963.81359863281
-51.819814934721	963.82055664062
-51.573053911222	963.82733154297
-51.326292887723	963.83374023438
-51.079531864225	963.84002685547
-50.832770840726	963.84588623047
-50.586009817227	963.85156250000
-50.339248793729	963.85693359375
-50.092487770230	963.86212158203
-49.845726746731	963.86706542969
-49.598965723233	963.87182617188
-49.352204699734	963.87634277344
-49.105443676235	963.88073730469
-48.858682652737	963.88488769531
-48.611921629238	963.88885498047
-48.365160605739	963.89270019531
-48.118399582241	963.89636230469
-47.871638558742	963.89990234375
-47.624877535243	963.90332031250
-47.378116511745	963.90655517578
-47.131355488246	963.90966796875
-46.884594464747	963.91265869141
-46.637833441249	963.91552734375
-46.391072417750	963.91827392578
-46.144311394251	963.92089843750
-45.897550370753	963.92346191406
-45.650789347254	963.92584228516
-45.404028323755	963.92822265625
-45.157267300257	963.93048095703
-44.910506276758	963.93261718750
-44.663745253259	963.93469238281
-44.416984229761	963.93670654297
-44.170223206262	963.93859863281
-43.923462182763	963.94042968750
-43.676701159264	963.94219970703
-43.429940135766	963.94396972656
-43.183179112267	963.94555664062
-42.936418088768	963.94714355469
-42.689657065270	963.94866943359
-42.442896041771	963.95007324219
-42.196135018272	963.95153808594
-41.949373994774	963.95288085938
-41.702612971275	963.95416259766
-41.455851947776	963.95544433594
-41.209090924278	963.95660400391
-40.962329900779	963.95782470703
-40.715568877280	963.95892333984
-40.468807853782	963.96002197266
-40.222046830283	963.96105957031
-39.975285806784	963.96209716797
-39.728524783286	963.96301269531
-39.481763759787	963.96398925781
-39.235002736288	963.96484375000
-38.988241712790	963.96575927734
-38.741480689291	963.96655273438
-38.494719665792	963.96734619141
-38.247958642294	963.96813964844
-38.001197618795	963.96893310547
-37.754436595296	963.96960449219
-37.507675571798	963.97033691406
-37.260914548299	963.97100830078
-37.014153524800	963.97161865234
-36.767392501302	963.97229003906
-36.520631477803	963.97290039062
-36.273870454304	963.97351074219
-36.027109430806	963.97406005859
-35.780348407307	963.97460937500
-35.533587383808	963.97515869141
-35.286826360310	963.97564697266
-35.040065336811	963.97613525391
-34.793304313312	963.97662353516
-34.546543289814	963.97711181641
-34.299782266315	963.97753906250
-34.053021242816	963.97796630859
-33.806260219318	963.97833251953
-33.559499195819	963.97875976562
-33.312738172320	963.97918701172
-33.065977148822	963.97949218750
-32.819216125323	963.97985839844
-32.572455101824	963.98022460938
-32.325694078326	963.98059082031
-32.078933054827	963.98089599609
-31.832172031328	963.98120117188
-31.585411007830	963.98150634766
-31.338649984331	963.98181152344
-31.091888960832	963.98211669922
-30.845127937334	963.98242187500
-30.598366913835	963.98266601562
-30.351605890336	963.98291015625
-30.104844866838	963.98315429688
-29.858083843339	963.98339843750
-29.611322819840	963.98364257812
-29.364561796342	963.98388671875
-29.117800772843	963.98413085938
-28.871039749344	963.98437500000
-28.624278725846	963.98455810547
-28.377517702347	963.98474121094
-28.130756678848	963.98492431641
-27.883995655350	963.98510742188
-27.637234631851	963.98529052734
-27.390473608352	963.98547363281
-27.143712584854	963.98565673828
-26.896951561355	963.98583984375
-26.650190537856	963.98602294922
-26.403429514358	963.98614501953
-26.156668490859	963.98626708984
-25.909907467360	963.98645019531
-25.663146443862	963.98657226562
-25.416385420363	963.98675537109
-25.169624396864	963.98687744141
-24.922863373366	963.98699951172
-24.676102349867	963.98712158203
-24.429341326368	963.98724365234
-24.182580302870	963.98736572266
-23.935819279371	963.98748779297
-23.689058255872	963.98754882812
-23.442297232374	963.98767089844
-23.195536208875	963.98779296875
-22.948775185376	963.98785400391
-22.702014161878	963.98797607422
-22.455253138379	963.98809814453
-22.208492114880	963.98822021484
-21.961731091382	963.98828125000
-21.714970067883	963.98834228516
-21.468209044384	963.98840332031
-21.221448020886	963.98852539062
-20.974686997387	963.98858642578
-20.727925973888	963.98864746094
-20.481164950390	963.98870849609
-20.234403926891	963.98883056641
-19.987642903392	963.98889160156
-19.740881879894	963.98895263672
-19.494120856395	963.98901367188
-19.247359832896	963.98907470703
-19.000598809398	963.98913574219
-18.753837785899	963.98919677734
-18.507076762400	963.98925781250
-18.260315738902	963.98931884766
-18.013554715403	963.98937988281
-17.766793691904	963.98944091797
-17.520032668406	963.98950195312
-17.273271644907	963.98950195312
-17.026510621408	963.98956298828
-16.779749597910	963.98962402344
-16.532988574411	963.98968505859
-16.286227550912	963.98968505859
-16.039466527414	963.98974609375
-15.792705503915	963.98974609375
-15.545944480416	963.98980712891
-15.299183456918	963.98986816406
-15.052422433419	963.98992919922
-14.805661409920	963.98992919922
-14.558900386421	963.98999023438
-14.312139362923	963.98999023438
-14.065378339424	963.99005126953
-13.818617315925	963.99005126953
-13.571856292427	963.99011230469
-13.325095268928	963.99011230469
-13.078334245429	963.99017333984
-12.831573221931	963.99017333984
-12.584812198432	963.99023437500
-12.338051174933	963.99023437500
-12.091290151435	963.99029541016
-11.844529127936	963.99029541016
-11.597768104437	963.99029541016
-11.351007080939	963.99029541016
-11.104246057440	963.99035644531
-10.857485033941	963.99035644531
-10.610724010443	963.99041748047
-10.363962986944	963.99041748047
-10.117201963445	963.99041748047
-9.8704409399468	963.99041748047
-9.6236799164481	963.99047851562
-9.3769188929494	963.99047851562
-9.1301578694508	963.99053955078
-8.8833968459521	963.99053955078
-8.6366358224534	963.99053955078
-8.3898747989548	963.99053955078
-8.1431137754561	963.99060058594
-7.8963527519574	963.99060058594
-7.6495917284587	963.99060058594
-7.4028307049601	963.99060058594
-7.1560696814614	963.99060058594
-6.9093086579627	963.99060058594
-6.6625476344641	963.99066162109
-6.4157866109654	963.99066162109
-6.1690255874667	963.99066162109
-5.9222645639681	963.99066162109
-5.6755035404694	963.99066162109
-5.4287425169707	963.99066162109
-5.1819814934721	963.99072265625
-4.9352204699734	963.99072265625
-4.6884594464747	963.99072265625
-4.4416984229760	963.99072265625
-4.1949373994774	963.99072265625
-3.9481763759787	963.99072265625
-3.7014153524800	963.99072265625
-3.4546543289814	963.99072265625
-3.2078933054827	963.99078369141
-2.9611322819840	963.99078369141
-2.7143712584854	963.99078369141
-2.4676102349867	963.99078369141
-2.2208492114880	963.99078369141
-1.9740881879894	963.99078369141
-1.7273271644907	963.99078369141
-1.4805661409920	963.99078369141
-1.2338051174933	963.99078369141
-0.98704409399467	963.99078369141
-0.74028307049601	963.99078369141
-0.49352204699734	963.99078369141
-0.24676102349866	963.99078369141
0.0000000000000	963.99078369141
0.24676102349868	963.99078369141
0.49352204699734	963.99078369141
0.74028307049602	963.99078369141
0.98704409399468	963.99078369141
1.2338051174933	963.99078369141
1.4805661409920	963.99078369141
1.7273271644907	963.99078369141
1.9740881879894	963.99078369141
2.2208492114880	963.99078369141
2.4676102349867	963.99078369141
2.7143712584854	963.99078369141
2.9611322819840	963.99078369141
3.2078933054827	963.99078369141
3.4546543289814	963.99072265625
3.7014153524800	963.99072265625
3.9481763759787	963.99072265625
4.1949373994774	963.99072265625
4.4416984229761	963.99072265625
4.6884594464747	963.99072265625
4.9352204699734	963.99072265625
5.1819814934721	963.99072265625
5.4287425169707	963.99066162109
5.6755035404694	963.99066162109
5.9222645639681	963.99066162109
6.1690255874667	963.99066162109
6.4157866109654	963.99066162109
6.6625476344641	963.99066162109
6.9093086579628	963.99060058594
7.1560696814614	963.99060058594
7.4028307049601	963.99060058594
7.6495917284588	963.99060058594
7.8963527519574	963.99060058594
8.1431137754561	963.99060058594
8.3898747989548	963.99053955078
8.6366358224534	963.99053955078
8.8833968459521	963.99053955078
9.1301578694508	963.99053955078
9.3769188929494	963.99047851562
9.6236799164481	963.99047851562
9.8704409399468	963.99041748047
10.117201963445	963.99041748047
10.363962986944	963.99041748047
10.610724010443	963.99041748047
10.857485033941	963.99035644531
11.104246057440	963.99035644531
11.351007080939	963.99029541016
11.597768104437	963.99029541016
11.844529127936	963.99029541016
12.091290151435	963.99029541016
12.338051174933	963.99023437500
12.584812198432	963.99023437500
12.831573221931	963.99017333984
13.078334245429	963.99017333984
13.325095268928	963.99011230469
13.571856292427	963.99011230469
13.818617315925	963.99005126953
14.065378339424	963.99005126953
14.312139362923	963.98999023438
14.558900386421	963.98999023438
14.805661409920	963.98992919922
15.052422433419	963.98992919922
15.299183456918	963.98986816406
15.545944480416	963.98980712891
15.792705503915	963.98974609375
16.039466527414	963.98974609375
16.286227550912	963.98968505859
16.532988574411	963.98968505859
16.779749597910	963.98962402344
17.026510621408	963.98956298828
17.273271644907	963.98950195312
17.520032668406	963.98950195312
17.766793691904	963.98944091797
18.013554715403	963.98937988281
18.260315738902	963.98931884766
18.507076762400	963.98925781250
18.753837785899	963.98919677734
19.000598809398	963.98913574219
19.247359832896	963.98907470703
19.494120856395	963.98901367188
19.740881879894	963.98895263672
19.987642903392	963.98889160156
20.234403926891	963.98883056641
20.481164950390	963.98870849609
20.727925973888	963.98864746094
20.974686997387	963.98858642578
21.221448020886	963.98852539062
21.468209044384	963.98840332031
21.714970067883	963.98834228516
21.961731091382	963.98828125000
22.208492114880	963.98822021484
22.455253138379	963.98809814453
22.702014161878	963.98797607422
22.948775185376	963.98785400391
23.195536208875	963.98779296875
23.442297232374	963.98767089844
23.689058255872	963.98754882812
23.935819279371	963.98748779297
24.182580302870	963.98736572266
24.429341326368	963.98724365234
24.676102349867	963.98712158203
24.922863373366	963.98699951172
25.169624396864	963.98687744141
25.416385420363	963.98675537109
25.663146443862	963.98657226562
25.909907467360	963.98645019531
26.156668490859	963.98626708984
26.403429514358	963.98614501953
26.650190537856	963.98602294922
26.896951561355	963.98583984375
27.143712584854	963.98565673828
27.390473608352	963.98547363281
27.637234631851	963.98529052734
27.883995655350	963.98510742188
28.130756678848	963.98492431641
28.377517702347	963.98474121094
28.624278725846	963.98455810547
28.871039749344	963.98437500000
29.117800772843	963.98413085938
29.364561796342	963.98388671875
29.611322819840	963.98364257812
29.858083843339	963.98339843750
30.104844866838	963.98315429688
30.351605890336	963.98291015625
30.598366913835	963.98266601562
30.845127937334	963.98242187500
31.091888960832	963.98211669922
31.338649984331	963.98181152344
31.585411007830	963.98150634766
31.832172031328	963.98120117188
32.078933054827	963.98089599609
32.325694078326	963.98059082031
32.572455101824	963.98022460938
32.819216125323	963.97985839844
33.065977148822	963.97949218750
33.312738172320	963.97918701172
33.559499195819	963.97875976562
33.806260219318	963.97833251953
34.053021242816	963.97796630859
34.299782266315	963.97753906250
34.546543289814	963.97711181641
34.793304313312	963.97662353516
35.040065336811	963.97613525391
35.286826360310	963.97564697266
35.533587383808	963.97515869141
35.780348407307	963.97460937500
36.027109430806	963.97406005859
36.273870454304	963.97351074219
36.520631477803	963.97290039062
36.767392501302	963.97229003906
37.014153524800	963.97161865234
37.260914548299	963.97100830078
37.507675571798	963.97033691406
37.754436595296	963.96960449219
38.001197618795	963.96893310547
38.247958642294	963.96813964844
38.494719665792	963.96734619141
38.741480689291	963.96655273438
38.988241712790	963.96575927734
39.235002736288	963.96484375000
39.481763759787	963.96398925781
39.728524783286	963.96301269531
39.975285806784	963.96209716797
40.222046830283	963.96105957031
40.468807853782	963.96002197266
40.715568877280	963.95892333984
40.962329900779	963.95782470703
41.209090924278	963.95660400391
41.455851947776	963.95544433594
41.702612971275	963.95416259766
41.949373994774	963.95288085938
42.196135018272	963.95153808594
42.442896041771	963.95007324219
42.689657065270	963.94866943359
42.936418088769	963.94714355469
43.183179112267	963.94555664062
43.429940135766	963.94396972656
43.676701159264	963.94219970703
43.923462182763	963.94042968750
44.170223206262	963.93859863281
44.416984229761	963.93670654297
44.663745253259	963.93469238281
44.910506276758	963.93261718750
45.157267300257	963.93048095703
45.404028323755	963.92822265625
45.650789347254	963.92584228516
45.897550370753	963.92346191406
46.144311394251	963.92089843750
46.391072417750	963.91827392578
46.637833441249	963.91552734375
46.884594464747	963.91265869141
47.131355488246	963.90966796875
47.378116511745	963.90655517578
47.624877535243	963.90332031250
47.871638558742	963.89990234375
48.118399582241	963.89636230469
48.365160605739	963.89270019531
48.611921629238	963.88885498047
48.858682652737	963.88488769531
49.105443676235	963.88073730469
49.352204699734	963.87634277344
49.598965723233	963.87182617188
49.845726746731	963.86706542969
50.092487770230	963.86212158203
50.339248793729	963.85693359375
50.586009817227	963.85156250000
50.832770840726	963.84588623047
51.079531864225	963.84002685547
51.326292887723	963.83374023438
51.573053911222	963.82733154297
51.819814934721	963.82055664062
52.066575958219	963.81359863281
52.313336981718	963.80609130859
52.560098005217	963.79846191406
52.806859028715	963.79028320312
53.053620052214	963.78198242188
53.300381075713	963.77301025391
53.547142099211	963.76385498047
53.793903122710	963.75402832031
54.040664146209	963.74401855469
54.287425169707	963.73315429688
54.534186193206	963.72216796875
54.780947216705	963.71026611328
55.027708240203	963.69824218750
55.274469263702	963.68511962891
55.521230287201	963.67193603516
55.767991310699	963.65747070312
56.014752334198	963.64300537109
56.261513357697	963.62707519531
56.508274381195	963.61114501953
56.755035404694	963.59356689453
57.001796428193	963.57598876953
57.248557451691	963.55664062500
57.495318475190	963.53729248047
57.742079498689	963.51586914062
57.988840522187	963.49444580078
58.235601545686	963.47082519531
58.482362569185	963.44708251953
58.729123592683	963.42102050781
58.975884616182	963.39471435547
59.222645639681	963.36590576172
59.469406663179	963.33679199219
59.716167686678	963.30487060547
59.962928710177	963.27252197266
60.209689733675	963.23718261719
60.456450757174	963.20123291016
60.703211780673	963.16198730469
60.949972804171	963.12207031250
61.196733827670	963.07849121094
61.443494851169	963.03399658203
61.690255874667	962.98553466797
61.937016898166	962.93585205078
62.183777921665	962.88189697266
62.430538945163	962.82647705078
62.677299968662	962.76629638672
62.924060992161	962.70416259766
63.170822015659	962.63696289062
63.417583039158	962.56744384766
63.664344062657	962.49224853516
63.911105086155	962.41418457031
64.157866109654	962.32983398438
64.404627133153	962.24194335938
64.651388156651	962.14727783203
64.898149180150	962.04821777344
65.144910203649	961.94158935547
65.391671227147	961.82958984375
65.638432250646	961.70922851562
65.885193274145	961.58227539062
66.131954297643	961.44598388672
66.378715321142	961.30157470703
66.625476344641	961.14678955078
66.872237368139	960.98193359375
67.118998391638	960.80554199219
67.365759415137	960.61645507812
67.612520438635	960.41455078125
67.859281462134	960.19683837891
68.106042485633	959.96453857422
68.352803509131	959.71234130859
68.599564532630	959.44354248047
68.846325556129	959.14953613281
69.093086579627	958.83648681641
69.339847603126	958.49108886719
69.586608626625	958.12353515625
69.833369650123	957.71392822266
70.080130673622	957.27825927734
70.326891697121	956.78698730469
70.573652720619	956.26464843750
70.820413744118	955.66711425781
71.067174767617	955.03173828125
71.313935791115	954.29205322266
71.560696814614	953.50500488281
71.807457838113	952.56817626953
72.054218861612	951.57006835938
72.300979885110	950.34686279297
72.547740908609	949.04077148438
72.794501932107	947.37524414062
73.041262955606	945.59039306641
73.288023979105	943.18341064453
73.534785002604	940.58935546875
73.781546026102	936.79602050781
74.028307049601	932.67327880859
74.275068073100	925.90441894531
74.521829096598	918.48791503906
74.768590120097	904.22735595703
75.015351143596	889.13104248047
75.262112167094	861.42822265625
75.508873190593	833.75885009766
75.755634214092	806.57989501953
76.002395237590	779.57147216797
76.249156261089	755.13665771484
76.495917284588	730.87078857422
76.742678308086	709.14880371094
76.989439331585	687.56604003906
77.236200355084	668.14019775391
77.482961378582	648.82543945312
77.729722402081	631.28869628906
77.976483425580	613.84075927734
78.223244449078	597.86358642578
78.470005472577	581.95819091797
78.716766496076	567.28497314453
78.963527519574	552.67095947266
79.210288543073	539.10260009766
79.457049566572	525.58367919922
79.703810590070	512.96478271484
79.950571613569	500.38742065430
80.197332637068	488.59463500977
80.444093660566	476.83706665039
80.690854684065	465.77035522461
80.937615707564	454.73373413086
81.184376731062	444.31106567383
81.431137754561	433.91424560547
81.677898778060	424.06787109375
81.924659801558	414.24386596680
82.171420825057	404.91665649414
82.418181848556	395.60824584961
82.664942872054	386.75091552734
82.911703895553	377.90994262695
83.158464919052	369.48083496094
83.405225942550	361.06591796875
83.651986966049	353.02828979492
83.898747989548	345.00302124023
84.145509013046	337.32473754883
84.392270036545	329.65725708008
84.639031060044	322.31018066406
84.885792083542	314.97250366211
85.132553107041	307.93130493164
85.379314130540	300.89843750000
85.626075154038	294.14007568359
85.872836177537	287.38919067383
86.119597201036	280.89358520508
86.366358224534	274.40451049805
86.613119248033	268.15298461914
86.859880271532	261.90710449219
87.106641295030	255.88246154785
87.353402318529	249.86271667480
87.600163342028	244.04953002930
87.846924365526	238.24050903320
88.093685389025	232.62420654297
88.340446412524	227.01144409180
88.587207436022	221.57862854004
88.833968459521	216.14848327637
89.080729483020	210.88661193848
89.327490506518	205.62692260742
89.574251530017	200.52412414551
89.821012553516	195.42308044434
90.067773577014	190.46818542480
90.314534600513	185.51467895508
90.561295624012	180.69732666016
90.808056647510	175.88102722168
91.054817671009	171.19116210938
91.301578694508	166.50204467773
91.548339718006	161.93005371094
91.795100741505	157.35865783691
92.041861765004	152.89535522461
92.288622788502	148.43257141113
92.535383812001	144.06919860840
92.782144835500	139.70613098145
93.028905858998	135.43405151367
93.275666882497	131.16210937500
